Call ID,Topic,State,Action,Reward,Resolved,Satisfaction,Wait Time (min),Next State,Dataset
345,IT issue,"('IT issue', 1, 1, 1)",0,18.384193924999998,True,10,0.41053738333333334,"('IT issue', 1, 1, 1)",dataset_5.csv
346,Management,"('Management', 1, 0, 0)",0,-11.0,False,3,0.0,"('Management', 1, 0, 0)",dataset_5.csv
66,Management,"('Management', 1, 0, 1)",2,-11.0,False,3,0.0,"('Management', 1, 0, 1)",dataset_5.csv
67,Management,"('Management', 1, 0, 0)",0,19.0,True,10,0.0,"('Management', 1, 0, 0)",dataset_5.csv
347,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 0)",dataset_5.csv
348,Management,"('Management', 1, 0, 0)",0,19.0,True,7,0.0,"('Management', 1, 0, 0)",dataset_5.csv
68,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 0)",dataset_5.csv
69,IT issue,"('IT issue', 1, 1, 0)",1,18.952168875,True,10,0.03188741666666666,"('IT issue', 1, 1, 0)",dataset_5.csv
349,Management,"('Management', 1, 1, 1)",2,19.0,True,10,0.0,"('Management', 1, 1, 1)",dataset_5.csv
350,IT issue,"('IT issue', 1, 1, 1)",2,18.7346538,True,8,0.17689746666666667,"('IT issue', 1, 1, 1)",dataset_5.csv
70,Management,"('Management', 1, 1, 1)",2,18.296721225,True,10,0.46885251666666666,"('Management', 1, 1, 1)",dataset_5.csv
71,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,9,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
351,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_5.csv
352,Management,"('Management', 1, 1, 1)",2,19.0,True,7,0.0,"('Management', 1, 1, 1)",dataset_5.csv
353,IT issue,"('IT issue', 1, 1, 1)",2,19.0,True,10,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
72,IT issue,"('IT issue', 1, 1, 1)",2,19.0,True,7,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
73,IT issue,"('IT issue', 0, 1, 1)",2,19.0,True,10,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
74,Management,"('Management', 1, 1, 1)",0,19.0,True,10,0.0,"('Management', 1, 1, 1)",dataset_5.csv
75,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,7,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
354,Management,"('Management', 1, 0, 1)",2,19.0,True,7,0.0,"('Management', 1, 0, 1)",dataset_5.csv
355,Management,"('Management', 1, 0, 0)",0,19.0,True,8,0.0,"('Management', 1, 0, 0)",dataset_5.csv
356,Management,"('Management', 1, 0, 0)",0,18.7613194,True,8,0.1591204,"('Management', 1, 0, 0)",dataset_5.csv
357,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 0)",dataset_5.csv
76,Management,"('Management', 1, 1, 0)",0,17.814189975,True,7,0.7905400166666666,"('Management', 1, 1, 0)",dataset_5.csv
77,Management,"('Management', 1, 1, 0)",0,19.0,True,7,0.0,"('Management', 1, 1, 0)",dataset_5.csv
358,Management,"('Management', 1, 0, 0)",0,19.0,True,9,0.0,"('Management', 1, 0, 0)",dataset_5.csv
78,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
359,IT issue,"('IT issue', 0, 1, 1)",2,-11.0,False,2,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
79,Management,"('Management', 1, 1, 0)",0,19.0,True,8,0.0,"('Management', 1, 1, 0)",dataset_5.csv
80,Management,"('Management', 1, 1, 0)",0,19.0,True,7,0.0,"('Management', 1, 1, 0)",dataset_5.csv
81,IT issue,"('IT issue', 1, 1, 1)",2,19.0,True,8,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
360,IT issue,"('IT issue', 0, 1, 1)",1,19.0,True,7,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
361,IT issue,"('IT issue', 0, 1, 1)",1,-11.073512149999999,False,2,0.0490081,"('IT issue', 0, 1, 1)",dataset_5.csv
362,IT issue,"('IT issue', 0, 1, 1)",1,18.588105175,True,9,0.27459655,"('IT issue', 0, 1, 1)",dataset_5.csv
82,IT issue,"('IT issue', 0, 1, 1)",1,18.0915885,True,10,0.6056076666666667,"('IT issue', 0, 1, 1)",dataset_5.csv
363,IT issue,"('IT issue', 1, 1, 1)",0,19.0,True,7,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
83,IT issue,"('IT issue', 1, 1, 1)",0,-11.0,False,2,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
84,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,7,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
364,Management,"('Management', 1, 1, 1)",1,16.7380099,True,7,1.5079934,"('Management', 1, 1, 1)",dataset_5.csv
85,Management,"('Management', 1, 1, 1)",1,18.089826225,True,10,0.6067825166666666,"('Management', 1, 1, 1)",dataset_5.csv
86,Management,"('Management', 1, 1, 1)",2,-13.645564,False,2,1.7637093333333334,"('Management', 1, 1, 1)",dataset_5.csv
365,IT issue,"('IT issue', 1, 1, 1)",0,16.74364545,True,8,1.5042363666666667,"('IT issue', 1, 1, 1)",dataset_5.csv
366,IT issue,"('IT issue', 1, 1, 1)",0,-13.814937,False,2,1.8766246666666668,"('IT issue', 1, 1, 1)",dataset_5.csv
87,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_5.csv
88,IT issue,"('IT issue', 0, 1, 1)",1,19.0,True,7,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
89,IT issue,"('IT issue', 0, 1, 1)",2,19.0,True,10,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
90,Management,"('Management', 1, 0, 0)",0,19.0,True,9,0.0,"('Management', 1, 0, 0)",dataset_5.csv
91,Management,"('Management', 1, 0, 1)",2,19.0,True,8,0.0,"('Management', 1, 0, 1)",dataset_5.csv
92,Management,"('Management', 1, 0, 1)",2,19.0,True,10,0.0,"('Management', 1, 0, 1)",dataset_5.csv
367,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,9,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
368,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,7,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
369,Management,"('Management', 1, 1, 1)",0,17.255461525,True,10,1.16302565,"('Management', 1, 1, 1)",dataset_5.csv
93,IT issue,"('IT issue', 0, 1, 1)",2,-11.0,False,3,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
370,Management,"('Management', 1, 1, 1)",0,19.0,True,7,0.0,"('Management', 1, 1, 1)",dataset_5.csv
94,Management,"('Management', 1, 1, 1)",1,19.0,True,7,0.0,"('Management', 1, 1, 1)",dataset_5.csv
95,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,7,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
96,IT issue,"('IT issue', 0, 1, 1)",2,19.0,True,9,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
97,Management,"('Management', 1, 0, 0)",0,-11.0,False,2,0.0,"('Management', 1, 0, 0)",dataset_5.csv
98,Management,"('Management', 1, 0, 0)",0,18.392247875,True,8,0.4051680833333334,"('Management', 1, 0, 0)",dataset_5.csv
371,Management,"('Management', 1, 0, 1)",2,19.0,True,8,0.0,"('Management', 1, 0, 1)",dataset_5.csv
372,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,8,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
373,Management,"('Management', 1, 1, 1)",0,19.0,True,10,0.0,"('Management', 1, 1, 1)",dataset_5.csv
374,Management,"('Management', 1, 1, 1)",2,17.0074345,True,8,1.328377,"('Management', 1, 1, 1)",dataset_5.csv
99,Management,"('Management', 1, 1, 1)",1,19.0,True,10,0.0,"('Management', 1, 1, 1)",dataset_5.csv
375,IT issue,"('IT issue', 1, 1, 1)",0,-13.9044559,False,3,1.9363039333333334,"('IT issue', 1, 1, 1)",dataset_5.csv
100,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_5.csv
376,Management,"('Management', 1, 1, 1)",0,16.0404641,True,10,1.9730239333333333,"('Management', 1, 1, 1)",dataset_5.csv
101,Management,"('Management', 1, 1, 1)",0,17.024281375,True,9,1.3171457500000001,"('Management', 1, 1, 1)",dataset_5.csv
102,Management,"('Management', 1, 0, 1)",0,19.0,True,10,0.0,"('Management', 1, 0, 1)",dataset_5.csv
377,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
103,IT issue,"('IT issue', 0, 1, 1)",2,19.0,True,10,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
104,Management,"('Management', 1, 1, 1)",0,19.0,True,9,0.0,"('Management', 1, 1, 1)",dataset_5.csv
378,Management,"('Management', 1, 0, 0)",0,19.0,True,7,0.0,"('Management', 1, 0, 0)",dataset_5.csv
105,Management,"('Management', 1, 0, 0)",0,19.0,True,8,0.0,"('Management', 1, 0, 0)",dataset_5.csv
106,Management,"('Management', 1, 0, 0)",0,19.0,True,8,0.0,"('Management', 1, 0, 0)",dataset_5.csv
107,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,8,0.0,"('IT issue', 1, 1, 0)",dataset_5.csv
108,Management,"('Management', 1, 1, 1)",2,19.0,True,10,0.0,"('Management', 1, 1, 1)",dataset_5.csv
109,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_5.csv
110,Management,"('Management', 1, 0, 1)",0,19.0,True,7,0.0,"('Management', 1, 0, 1)",dataset_5.csv
379,Management,"('Management', 1, 0, 0)",0,19.0,True,9,0.0,"('Management', 1, 0, 0)",dataset_5.csv
380,Management,"('Management', 1, 0, 1)",2,19.0,True,9,0.0,"('Management', 1, 0, 1)",dataset_5.csv
381,Management,"('Management', 1, 0, 1)",2,16.56273465,True,9,1.6248435666666665,"('Management', 1, 0, 1)",dataset_5.csv
382,Management,"('Management', 1, 0, 1)",2,18.45744895,True,8,0.3617007,"('Management', 1, 0, 1)",dataset_5.csv
383,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,7,0.0,"('IT issue', 1, 1, 0)",dataset_5.csv
111,IT issue,"('IT issue', 1, 1, 1)",2,19.0,True,10,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
384,IT issue,"('IT issue', 0, 1, 1)",2,19.0,True,8,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
112,Management,"('Management', 1, 1, 1)",0,19.0,True,8,0.0,"('Management', 1, 1, 1)",dataset_5.csv
385,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_5.csv
113,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_5.csv
386,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_5.csv
114,Management,"('Management', 1, 1, 1)",0,17.7911596,True,9,0.8058936,"('Management', 1, 1, 1)",dataset_5.csv
115,IT issue,"('IT issue', 1, 1, 1)",1,18.843521125,True,7,0.10431925,"('IT issue', 1, 1, 1)",dataset_5.csv
387,Management,"('Management', 1, 1, 1)",0,-11.0,False,2,0.0,"('Management', 1, 1, 1)",dataset_5.csv
388,IT issue,"('IT issue', 1, 1, 1)",1,17.070273225,True,7,1.2864845166666667,"('IT issue', 1, 1, 1)",dataset_5.csv
389,Management,"('Management', 1, 0, 1)",0,19.0,True,9,0.0,"('Management', 1, 0, 1)",dataset_5.csv
116,IT issue,"('IT issue', 1, 1, 1)",1,-11.0,False,3,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
117,IT issue,"('IT issue', 1, 1, 1)",2,18.1778389,True,9,0.5481073999999999,"('IT issue', 1, 1, 1)",dataset_5.csv
118,Management,"('Management', 1, 0, 1)",0,19.0,True,8,0.0,"('Management', 1, 0, 1)",dataset_5.csv
390,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
119,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,7,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
391,IT issue,"('IT issue', 0, 1, 1)",2,-11.0,False,3,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
120,IT issue,"('IT issue', 0, 1, 1)",1,19.0,True,7,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
392,IT issue,"('IT issue', 0, 1, 1)",1,18.272530475,True,8,0.4849796833333333,"('IT issue', 0, 1, 1)",dataset_5.csv
121,Management,"('Management', 1, 0, 0)",0,19.0,True,8,0.0,"('Management', 1, 0, 0)",dataset_5.csv
393,Management,"('Management', 1, 0, 1)",2,19.0,True,7,0.0,"('Management', 1, 0, 1)",dataset_5.csv
122,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,8,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
123,Management,"('Management', 1, 0, 0)",0,19.0,True,8,0.0,"('Management', 1, 0, 0)",dataset_5.csv
124,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,7,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
394,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,7,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
125,IT issue,"('IT issue', 0, 1, 1)",2,-11.0,False,3,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
395,Management,"('Management', 1, 1, 1)",0,19.0,True,10,0.0,"('Management', 1, 1, 1)",dataset_5.csv
396,IT issue,"('IT issue', 1, 1, 1)",2,17.483651325,True,10,1.0108991166666668,"('IT issue', 1, 1, 1)",dataset_5.csv
126,IT issue,"('IT issue', 0, 1, 1)",1,17.842743925,True,7,0.77150405,"('IT issue', 0, 1, 1)",dataset_5.csv
127,IT issue,"('IT issue', 0, 1, 1)",2,19.0,True,9,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
397,Management,"('Management', 1, 1, 0)",0,19.0,True,10,0.0,"('Management', 1, 1, 0)",dataset_5.csv
128,Management,"('Management', 1, 1, 1)",2,19.0,True,7,0.0,"('Management', 1, 1, 1)",dataset_5.csv
398,Management,"('Management', 1, 1, 1)",0,18.80071905,True,7,0.13285396666666666,"('Management', 1, 1, 1)",dataset_5.csv
129,IT issue,"('IT issue', 1, 1, 1)",1,18.6223482,True,9,0.2517678666666667,"('IT issue', 1, 1, 1)",dataset_5.csv
130,IT issue,"('IT issue', 0, 1, 1)",2,19.0,True,8,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
131,Management,"('Management', 1, 1, 0)",0,19.0,True,7,0.0,"('Management', 1, 1, 0)",dataset_5.csv
132,IT issue,"('IT issue', 1, 1, 1)",2,-11.0,False,1,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
133,Management,"('Management', 1, 1, 1)",1,-13.73534175,False,3,1.8235611666666667,"('Management', 1, 1, 1)",dataset_5.csv
134,IT issue,"('IT issue', 1, 1, 1)",1,16.631229875,True,7,1.5791800833333334,"('IT issue', 1, 1, 1)",dataset_5.csv
135,IT issue,"('IT issue', 1, 1, 1)",1,18.548696675,True,10,0.30086888333333334,"('IT issue', 1, 1, 1)",dataset_5.csv
399,Management,"('Management', 1, 1, 1)",2,18.267976125,True,8,0.48801591666666666,"('Management', 1, 1, 1)",dataset_5.csv
136,Management,"('Management', 1, 0, 1)",2,19.0,True,7,0.0,"('Management', 1, 0, 1)",dataset_5.csv
400,Management,"('Management', 1, 0, 0)",0,19.0,True,9,0.0,"('Management', 1, 0, 0)",dataset_5.csv
401,Management,"('Management', 1, 0, 1)",2,19.0,True,8,0.0,"('Management', 1, 0, 1)",dataset_5.csv
402,Management,"('Management', 1, 0, 1)",0,18.03096845,True,8,0.6460210333333334,"('Management', 1, 0, 1)",dataset_5.csv
137,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,7,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
403,Management,"('Management', 1, 1, 0)",0,19.0,True,10,0.0,"('Management', 1, 1, 0)",dataset_5.csv
404,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,7,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
138,Management,"('Management', 1, 0, 0)",0,-11.0,False,2,0.0,"('Management', 1, 0, 0)",dataset_5.csv
139,Management,"('Management', 1, 0, 1)",2,19.0,True,9,0.0,"('Management', 1, 0, 1)",dataset_5.csv
405,Management,"('Management', 1, 1, 1)",1,19.0,True,9,0.0,"('Management', 1, 1, 1)",dataset_5.csv
140,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,9,0.0,"('IT issue', 1, 1, 0)",dataset_5.csv
406,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
141,IT issue,"('IT issue', 0, 1, 1)",2,19.0,True,7,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
407,Management,"('Management', 1, 0, 0)",0,-11.0,False,3,0.0,"('Management', 1, 0, 0)",dataset_5.csv
142,Management,"('Management', 1, 0, 1)",2,19.0,True,7,0.0,"('Management', 1, 0, 1)",dataset_5.csv
143,IT issue,"('IT issue', 0, 1, 1)",1,19.0,True,10,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
144,Management,"('Management', 1, 1, 1)",0,19.0,True,9,0.0,"('Management', 1, 1, 1)",dataset_5.csv
145,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
146,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
147,IT issue,"('IT issue', 0, 1, 1)",2,19.0,True,7,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
148,IT issue,"('IT issue', 0, 1, 1)",2,16.960166675,True,9,1.3598888833333334,"('IT issue', 0, 1, 1)",dataset_5.csv
408,IT issue,"('IT issue', 1, 1, 1)",0,19.0,True,10,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
409,IT issue,"('IT issue', 1, 1, 1)",0,-12.902534825,False,1,1.26835655,"('IT issue', 1, 1, 1)",dataset_5.csv
149,Management,"('Management', 1, 1, 1)",0,17.032116775,True,7,1.31192215,"('Management', 1, 1, 1)",dataset_5.csv
150,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,8,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
151,IT issue,"('IT issue', 0, 1, 1)",2,-11.0,False,2,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
410,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
152,Management,"('Management', 1, 1, 0)",0,19.0,True,7,0.0,"('Management', 1, 1, 0)",dataset_5.csv
411,Management,"('Management', 1, 0, 0)",0,19.0,True,9,0.0,"('Management', 1, 0, 0)",dataset_5.csv
153,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,9,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
154,IT issue,"('IT issue', 0, 1, 0)",1,18.342719375,True,9,0.43818708333333334,"('IT issue', 0, 1, 0)",dataset_5.csv
155,Management,"('Management', 1, 1, 0)",0,19.0,True,10,0.0,"('Management', 1, 1, 0)",dataset_5.csv
412,Management,"('Management', 1, 0, 1)",2,19.0,True,10,0.0,"('Management', 1, 0, 1)",dataset_5.csv
413,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
156,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_5.csv
414,Management,"('Management', 1, 0, 0)",0,17.571103875,True,7,0.9525974166666666,"('Management', 1, 0, 0)",dataset_5.csv
157,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,8,0.0,"('IT issue', 1, 1, 0)",dataset_5.csv
415,Management,"('Management', 1, 0, 0)",0,19.0,True,7,0.0,"('Management', 1, 0, 0)",dataset_5.csv
158,Management,"('Management', 1, 0, 1)",2,-11.0,False,1,0.0,"('Management', 1, 0, 1)",dataset_5.csv
416,Management,"('Management', 1, 0, 0)",0,19.0,True,8,0.0,"('Management', 1, 0, 0)",dataset_5.csv
417,Management,"('Management', 1, 0, 1)",2,19.0,True,9,0.0,"('Management', 1, 0, 1)",dataset_5.csv
159,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,9,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
418,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_5.csv
419,IT issue,"('IT issue', 0, 1, 0)",1,19.0,True,8,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
420,IT issue,"('IT issue', 0, 1, 0)",1,-11.0,False,2,0.0,"('IT issue', 0, 1, 0)",dataset_5.csv
160,Management,"('Management', 1, 0, 0)",0,19.0,True,7,0.0,"('Management', 1, 0, 0)",dataset_5.csv
421,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 0)",dataset_5.csv
161,Management,"('Management', 1, 1, 0)",0,19.0,True,10,0.0,"('Management', 1, 1, 0)",dataset_5.csv
422,Management,"('Management', 1, 0, 0)",0,19.0,True,8,0.0,"('Management', 1, 0, 0)",dataset_5.csv
423,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 0)",dataset_5.csv
424,IT issue,"('IT issue', 1, 1, 1)",2,-11.0,False,2,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
425,Management,"('Management', 1, 1, 1)",2,-11.006199975,False,2,0.004133316666666667,"('Management', 1, 1, 1)",dataset_5.csv
426,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,10,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
427,IT issue,"('IT issue', 1, 1, 1)",1,17.573717875,True,9,0.95085475,"('IT issue', 1, 1, 1)",dataset_5.csv
428,Management,"('Management', 1, 1, 1)",1,18.488678925,True,9,0.3408807166666667,"('Management', 1, 1, 1)",dataset_5.csv
429,Management,"('Management', 1, 0, 1)",0,18.02893225,True,10,0.6473785,"('Management', 1, 0, 1)",dataset_5.csv
430,Management,"('Management', 1, 0, 1)",0,19.0,True,9,0.0,"('Management', 1, 0, 1)",dataset_5.csv
162,IT issue,"('IT issue', 1, 1, 0)",1,19.0,True,8,0.0,"('IT issue', 1, 1, 0)",dataset_5.csv
163,Management,"('Management', 1, 1, 0)",0,19.0,True,8,0.0,"('Management', 1, 1, 0)",dataset_5.csv
431,IT issue,"('IT issue', 1, 1, 1)",2,19.0,True,7,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
164,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_5.csv
165,IT issue,"('IT issue', 1, 1, 1)",1,16.845950925,True,10,1.4360327166666667,"('IT issue', 1, 1, 1)",dataset_5.csv
166,Management,"('Management', 1, 1, 1)",1,18.239379125,True,7,0.5070805833333334,"('Management', 1, 1, 1)",dataset_5.csv
432,Management,"('Management', 1, 1, 1)",1,-13.2186615,False,3,1.4791076666666667,"('Management', 1, 1, 1)",dataset_5.csv
167,Management,"('Management', 1, 0, 1)",2,19.0,True,9,0.0,"('Management', 1, 0, 1)",dataset_5.csv
168,IT issue,"('IT issue', 1, 1, 1)",1,19.0,True,7,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
169,IT issue,"('IT issue', 1, 1, 1)",0,18.540798575,True,7,0.3061342833333333,"('IT issue', 1, 1, 1)",dataset_5.csv
433,Management,"('Management', 1, 1, 1)",0,19.0,True,9,0.0,"('Management', 1, 1, 1)",dataset_5.csv
434,Management,"('Management', 1, 1, 1)",0,19.0,True,9,0.0,"('Management', 1, 1, 1)",dataset_5.csv
170,IT issue,"('IT issue', 1, 1, 1)",2,16.3621877,True,7,1.7585415333333332,"('IT issue', 1, 1, 1)",dataset_5.csv
435,IT issue,"('IT issue', 1, 1, 1)",2,-11.0,False,2,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
171,Management,"('Management', 1, 1, 1)",0,18.196527125,True,10,0.5356485833333333,"('Management', 1, 1, 1)",dataset_5.csv
436,IT issue,"('IT issue', 1, 1, 1)",1,-11.0,False,1,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
172,IT issue,"('IT issue', 1, 1, 1)",0,19.0,True,8,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
437,IT issue,"('IT issue', 0, 1, 1)",1,18.305482625,True,7,0.46301158333333337,"('IT issue', 0, 1, 1)",dataset_5.csv
173,Management,"('Management', 1, 1, 1)",0,19.0,True,7,0.0,"('Management', 1, 1, 1)",dataset_5.csv
438,Management,"('Management', 1, 1, 1)",2,-11.250687725,False,2,0.16712515,"('Management', 1, 1, 1)",dataset_5.csv
174,Management,"('Management', 1, 1, 1)",0,17.6159887,True,9,0.9226742,"('Management', 1, 1, 1)",dataset_5.csv
439,IT issue,"('IT issue', 1, 1, 1)",2,19.0,True,8,0.0,"('IT issue', 1, 1, 1)",dataset_5.csv
440,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_5.csv
175,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_5.csv
176,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_5.csv
177,IT issue,"('IT issue', 1, 1, 1)",1,17.042279,True,8,1.3051473333333334,"('IT issue', 1, 1, 1)",dataset_5.csv
178,IT issue,"('IT issue', 0, 1, 1)",1,-11.242569525,False,3,0.16171301666666665,"('IT issue', 0, 1, 1)",dataset_5.csv
441,Management,"('Management', 1, 1, 1)",0,19.0,True,8,0.0,"('Management', 1, 1, 1)",dataset_5.csv
442,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_5.csv
443,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_5.csv
444,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_5.csv
445,IT issue,"('IT issue', 0, 1, 1)",2,-11.0,False,3,0.0,"('IT issue', 0, 1, 1)",dataset_5.csv
446,IT issue,"('IT issue', 0, 1, 1)",1,17.158465024999998,True,9,1.2276899833333335,"('IT issue', 0, 1, 1)",dataset_5.csv
447,Management,"('Management', 1, 1, 1)",0,19.0,True,8,0.0,"('Management', 1, 1, 1)",dataset_5.csv
179,Management,"('Management', 1, 1, 1)",0,16.4453031,True,9,1.7031312666666667,"('Management', 1, 1, 1)",dataset_5.csv
180,Management,"('Management', 1, 1, 1)",2,17.133550425,True,9,1.2442997166666667,"('Management', 1, 1, 1)",dataset_5.csv
181,Management,"('Management', 1, 1, 1)",0,17.0360941,True,9,1.3092706,"('Management', 1, 1, 1)",dataset_5.csv
448,IT issue,"('IT issue', 1, 1, 1)",3,-10.0,False,0,,"('IT issue', 1, 1, 1)",dataset_5.csv
182,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_5.csv
449,Management,"('Management', 1, 1, 1)",3,-10.0,False,0,,"('Management', 1, 1, 1)",dataset_5.csv
183,Management,"('Management', 1, 1, 0)",0,19.0,True,7,0.0,"('Management', 1, 1, 0)",dataset_5.csv
